leaf,model_label,arm,temperature,calls_owed,calls_recorded,complete
employee_pool_pct,gemma3-1b-qat,t01,0.1,20,20,True
employee_pool_pct,gemini3-flash-or,t01,0.1,20,20,True
employee_pool_pct,haiku-4.5-direct,t01,0.1,20,20,True
employee_pool_pct,gpt-oss-120b-or,t01,0.1,20,20,True
employee_pool_pct,gpt5-mini-or,t01,0.1,20,20,True
employee_pool_pct,gemma3-1b,t07_rerun,0.7,20,20,True
employee_pool_pct,gemma3-1b-qat,t07_rerun,0.7,20,20,True
option_pool_shuffle,gemma3-1b,t07_legacy,0.7,60,60,True
option_pool_shuffle,deepseek-v4f,t07_legacy,0.7,60,60,True
option_pool_shuffle,deepseek-v4p,t07_legacy,0.7,60,60,True
option_pool_shuffle,gemma4-31b-or,t07_legacy,0.7,60,60,True
option_pool_shuffle,mistral-large-or,t07_legacy,0.7,60,60,True
option_pool_shuffle,minimax-m2.5-or,t07_legacy,0.7,60,60,True
option_pool_shuffle,llama3.3-70b-or,t07_legacy,0.7,60,60,True
option_pool_shuffle,gemma3-1b-qat,t07_legacy,0.7,60,60,True
option_pool_shuffle,gemini3-flash-or,t07_legacy,0.7,60,60,True
option_pool_shuffle,haiku-4.5-direct,t07_legacy,0.7,60,60,True
option_pool_shuffle,gpt-oss-120b-or,t07_legacy,0.7,60,60,True
option_pool_shuffle,gpt5-mini-or,t07_legacy,0.7,60,60,True
option_pool_shuffle,gemma3-1b,t01,0.1,60,60,True
option_pool_shuffle,deepseek-v4f,t01,0.1,60,60,True
option_pool_shuffle,deepseek-v4p,t01,0.1,60,60,True
option_pool_shuffle,gemma4-31b-or,t01,0.1,60,60,True
option_pool_shuffle,mistral-large-or,t01,0.1,60,60,True
option_pool_shuffle,minimax-m2.5-or,t01,0.1,60,60,True
option_pool_shuffle,llama3.3-70b-or,t01,0.1,60,60,True
option_pool_shuffle,gemma3-1b-qat,t01,0.1,60,60,True
option_pool_shuffle,gemini3-flash-or,t01,0.1,60,60,True
option_pool_shuffle,haiku-4.5-direct,t01,0.1,60,60,True
option_pool_shuffle,gpt-oss-120b-or,t01,0.1,60,60,True
option_pool_shuffle,gpt5-mini-or,t01,0.1,60,60,True
option_pool_shuffle,gemma3-1b,t07_rerun,0.7,60,60,True
option_pool_shuffle,gemma3-1b-qat,t07_rerun,0.7,60,60,True
fully_diluted_basis,gemma3-1b,t07_legacy,0.7,160,160,True
fully_diluted_basis,deepseek-v4f,t07_legacy,0.7,160,160,True
fully_diluted_basis,deepseek-v4p,t07_legacy,0.7,160,160,True
fully_diluted_basis,gemma4-31b-or,t07_legacy,0.7,160,160,True
fully_diluted_basis,mistral-large-or,t07_legacy,0.7,160,160,True
fully_diluted_basis,minimax-m2.5-or,t07_legacy,0.7,160,160,True
fully_diluted_basis,llama3.3-70b-or,t07_legacy,0.7,160,160,True
fully_diluted_basis,gemma3-1b-qat,t07_legacy,0.7,160,160,True
fully_diluted_basis,gemini3-flash-or,t07_legacy,0.7,160,160,True
fully_diluted_basis,haiku-4.5-direct,t07_legacy,0.7,160,160,True
fully_diluted_basis,gpt-oss-120b-or,t07_legacy,0.7,160,160,True
fully_diluted_basis,gpt5-mini-or,t07_legacy,0.7,160,160,True
fully_diluted_basis,gemma3-1b,t01,0.1,160,160,True
fully_diluted_basis,deepseek-v4f,t01,0.1,160,160,True
fully_diluted_basis,deepseek-v4p,t01,0.1,160,160,True
fully_diluted_basis,gemma4-31b-or,t01,0.1,160,160,True
fully_diluted_basis,mistral-large-or,t01,0.1,160,160,True
fully_diluted_basis,minimax-m2.5-or,t01,0.1,160,160,True
fully_diluted_basis,llama3.3-70b-or,t01,0.1,160,160,True
fully_diluted_basis,gemma3-1b-qat,t01,0.1,160,160,True
fully_diluted_basis,gemini3-flash-or,t01,0.1,160,160,True
fully_diluted_basis,haiku-4.5-direct,t01,0.1,160,160,True
fully_diluted_basis,gpt-oss-120b-or,t01,0.1,160,160,True
fully_diluted_basis,gpt5-mini-or,t01,0.1,160,160,True
fully_diluted_basis,gemma3-1b,t07_rerun,0.7,160,160,True
fully_diluted_basis,gemma3-1b-qat,t07_rerun,0.7,160,160,True
multi_round_stacked_dilution,gemma3-1b,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,deepseek-v4f,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,deepseek-v4p,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,gemma4-31b-or,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,mistral-large-or,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,minimax-m2.5-or,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,llama3.3-70b-or,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,gemma3-1b-qat,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,gemini3-flash-or,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,haiku-4.5-direct,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,gpt-oss-120b-or,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,gpt5-mini-or,t07_legacy,0.7,100,100,True
multi_round_stacked_dilution,gemma3-1b,t01,0.1,100,100,True
multi_round_stacked_dilution,deepseek-v4f,t01,0.1,100,100,True
multi_round_stacked_dilution,deepseek-v4p,t01,0.1,100,100,True
multi_round_stacked_dilution,gemma4-31b-or,t01,0.1,100,100,True
multi_round_stacked_dilution,mistral-large-or,t01,0.1,100,100,True
multi_round_stacked_dilution,minimax-m2.5-or,t01,0.1,100,100,True
multi_round_stacked_dilution,llama3.3-70b-or,t01,0.1,100,100,True
multi_round_stacked_dilution,gemma3-1b-qat,t01,0.1,100,100,True
multi_round_stacked_dilution,gemini3-flash-or,t01,0.1,100,100,True
multi_round_stacked_dilution,haiku-4.5-direct,t01,0.1,100,100,True
multi_round_stacked_dilution,gpt-oss-120b-or,t01,0.1,100,100,True
multi_round_stacked_dilution,gpt5-mini-or,t01,0.1,100,100,True
multi_round_stacked_dilution,gemma3-1b,t07_rerun,0.7,100,100,True
multi_round_stacked_dilution,gemma3-1b-qat,t07_rerun,0.7,100,100,True
liquidation_waterfall_payout,gemma3-1b,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,deepseek-v4f,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,deepseek-v4p,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,gemma4-31b-or,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,mistral-large-or,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,minimax-m2.5-or,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,llama3.3-70b-or,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,gemma3-1b-qat,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,gemini3-flash-or,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,haiku-4.5-direct,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,gpt-oss-120b-or,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,gpt5-mini-or,t07_legacy,0.7,80,80,True
liquidation_waterfall_payout,gemma3-1b,t01,0.1,80,80,True
liquidation_waterfall_payout,deepseek-v4f,t01,0.1,80,80,True
liquidation_waterfall_payout,deepseek-v4p,t01,0.1,80,80,True
liquidation_waterfall_payout,gemma4-31b-or,t01,0.1,80,80,True
liquidation_waterfall_payout,mistral-large-or,t01,0.1,80,80,True
liquidation_waterfall_payout,minimax-m2.5-or,t01,0.1,80,80,True
liquidation_waterfall_payout,llama3.3-70b-or,t01,0.1,80,80,True
liquidation_waterfall_payout,gemma3-1b-qat,t01,0.1,80,80,True
liquidation_waterfall_payout,gemini3-flash-or,t01,0.1,80,80,True
liquidation_waterfall_payout,haiku-4.5-direct,t01,0.1,80,80,True
liquidation_waterfall_payout,gpt-oss-120b-or,t01,0.1,80,80,True
liquidation_waterfall_payout,gpt5-mini-or,t01,0.1,80,80,True
liquidation_waterfall_payout,gemma3-1b,t07_rerun,0.7,80,80,True
liquidation_waterfall_payout,gemma3-1b-qat,t07_rerun,0.7,80,80,True
preference_stack_payout,gemma3-1b,t07_legacy,0.7,40,40,True
preference_stack_payout,deepseek-v4f,t07_legacy,0.7,40,40,True
preference_stack_payout,deepseek-v4p,t07_legacy,0.7,40,40,True
preference_stack_payout,gemma4-31b-or,t07_legacy,0.7,40,40,True
preference_stack_payout,mistral-large-or,t07_legacy,0.7,40,40,True
preference_stack_payout,minimax-m2.5-or,t07_legacy,0.7,40,40,True
preference_stack_payout,llama3.3-70b-or,t07_legacy,0.7,40,40,True
preference_stack_payout,gemma3-1b-qat,t07_legacy,0.7,40,40,True
preference_stack_payout,gemini3-flash-or,t07_legacy,0.7,40,40,True
preference_stack_payout,haiku-4.5-direct,t07_legacy,0.7,40,40,True
preference_stack_payout,gpt-oss-120b-or,t07_legacy,0.7,40,40,True
preference_stack_payout,gpt5-mini-or,t07_legacy,0.7,40,40,True
preference_stack_payout,gemma3-1b,t01,0.1,40,40,True
preference_stack_payout,deepseek-v4f,t01,0.1,40,40,True
preference_stack_payout,deepseek-v4p,t01,0.1,40,40,True
preference_stack_payout,gemma4-31b-or,t01,0.1,40,40,True
preference_stack_payout,mistral-large-or,t01,0.1,40,40,True
preference_stack_payout,minimax-m2.5-or,t01,0.1,40,40,True
preference_stack_payout,llama3.3-70b-or,t01,0.1,40,40,True
preference_stack_payout,gemma3-1b-qat,t01,0.1,40,40,True
preference_stack_payout,gemini3-flash-or,t01,0.1,40,40,True
preference_stack_payout,haiku-4.5-direct,t01,0.1,40,40,True
preference_stack_payout,gpt-oss-120b-or,t01,0.1,40,40,True
preference_stack_payout,gpt5-mini-or,t01,0.1,40,40,True
preference_stack_payout,gemma3-1b,t07_rerun,0.7,40,40,True
preference_stack_payout,gemma3-1b-qat,t07_rerun,0.7,40,40,True
convert_vs_preference_decision,gemma3-1b,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,deepseek-v4f,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,deepseek-v4p,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,gemma4-31b-or,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,mistral-large-or,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,minimax-m2.5-or,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,llama3.3-70b-or,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,gemma3-1b-qat,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,gemini3-flash-or,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,haiku-4.5-direct,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,gpt-oss-120b-or,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,gpt5-mini-or,t07_legacy,0.7,40,40,True
convert_vs_preference_decision,gemma3-1b,t01,0.1,40,40,True
convert_vs_preference_decision,deepseek-v4f,t01,0.1,40,40,True
convert_vs_preference_decision,deepseek-v4p,t01,0.1,40,40,True
convert_vs_preference_decision,gemma4-31b-or,t01,0.1,40,40,True
convert_vs_preference_decision,mistral-large-or,t01,0.1,40,40,True
convert_vs_preference_decision,minimax-m2.5-or,t01,0.1,40,40,True
convert_vs_preference_decision,llama3.3-70b-or,t01,0.1,40,40,True
convert_vs_preference_decision,gemma3-1b-qat,t01,0.1,40,40,True
convert_vs_preference_decision,gemini3-flash-or,t01,0.1,40,40,True
convert_vs_preference_decision,haiku-4.5-direct,t01,0.1,40,40,True
convert_vs_preference_decision,gpt-oss-120b-or,t01,0.1,40,40,True
convert_vs_preference_decision,gpt5-mini-or,t01,0.1,40,40,True
convert_vs_preference_decision,gemma3-1b,t07_rerun,0.7,40,40,True
convert_vs_preference_decision,gemma3-1b-qat,t07_rerun,0.7,40,40,True
board_seats_investor,gemma3-1b,t07_legacy,0.7,180,180,True
board_seats_investor,deepseek-v4f,t07_legacy,0.7,180,180,True
board_seats_investor,deepseek-v4p,t07_legacy,0.7,180,180,True
board_seats_investor,gemma4-31b-or,t07_legacy,0.7,180,180,True
board_seats_investor,mistral-large-or,t07_legacy,0.7,180,180,True
board_seats_investor,minimax-m2.5-or,t07_legacy,0.7,180,180,True
board_seats_investor,llama3.3-70b-or,t07_legacy,0.7,180,180,True
board_seats_investor,gemma3-1b-qat,t07_legacy,0.7,180,180,True
board_seats_investor,gemini3-flash-or,t07_legacy,0.7,180,180,True
board_seats_investor,haiku-4.5-direct,t07_legacy,0.7,180,180,True
board_seats_investor,gpt-oss-120b-or,t07_legacy,0.7,180,180,True
board_seats_investor,gpt5-mini-or,t07_legacy,0.7,180,180,True
board_seats_investor,gemma3-1b,t01,0.1,180,180,True
board_seats_investor,deepseek-v4f,t01,0.1,180,180,True
board_seats_investor,deepseek-v4p,t01,0.1,180,180,True
board_seats_investor,gemma4-31b-or,t01,0.1,180,180,True
board_seats_investor,mistral-large-or,t01,0.1,180,180,True
board_seats_investor,minimax-m2.5-or,t01,0.1,180,180,True
board_seats_investor,llama3.3-70b-or,t01,0.1,180,180,True
board_seats_investor,gemma3-1b-qat,t01,0.1,180,180,True
board_seats_investor,gemini3-flash-or,t01,0.1,180,180,True
board_seats_investor,haiku-4.5-direct,t01,0.1,180,180,True
board_seats_investor,gpt-oss-120b-or,t01,0.1,180,180,True
board_seats_investor,gpt5-mini-or,t01,0.1,180,180,True
board_seats_investor,gemma3-1b,t07_rerun,0.7,180,180,True
board_seats_investor,gemma3-1b-qat,t07_rerun,0.7,180,180,True
protective_provisions,gemma3-1b,t07_legacy,0.7,240,240,True
protective_provisions,deepseek-v4f,t07_legacy,0.7,240,240,True
protective_provisions,deepseek-v4p,t07_legacy,0.7,240,240,True
protective_provisions,gemma4-31b-or,t07_legacy,0.7,240,240,True
protective_provisions,mistral-large-or,t07_legacy,0.7,240,240,True
protective_provisions,minimax-m2.5-or,t07_legacy,0.7,240,240,True
protective_provisions,llama3.3-70b-or,t07_legacy,0.7,240,240,True
protective_provisions,gemma3-1b-qat,t07_legacy,0.7,240,240,True
protective_provisions,gemini3-flash-or,t07_legacy,0.7,240,240,True
protective_provisions,haiku-4.5-direct,t07_legacy,0.7,240,240,True
protective_provisions,gpt-oss-120b-or,t07_legacy,0.7,240,240,True
protective_provisions,gpt5-mini-or,t07_legacy,0.7,240,240,True
protective_provisions,gemma3-1b,t01,0.1,240,240,True
protective_provisions,deepseek-v4f,t01,0.1,240,240,True
protective_provisions,deepseek-v4p,t01,0.1,240,240,True
protective_provisions,gemma4-31b-or,t01,0.1,240,240,True
protective_provisions,mistral-large-or,t01,0.1,240,240,True
protective_provisions,minimax-m2.5-or,t01,0.1,240,240,True
protective_provisions,llama3.3-70b-or,t01,0.1,240,240,True
protective_provisions,gemma3-1b-qat,t01,0.1,240,240,True
protective_provisions,gemini3-flash-or,t01,0.1,240,240,True
protective_provisions,haiku-4.5-direct,t01,0.1,240,240,True
protective_provisions,gpt-oss-120b-or,t01,0.1,240,240,True
protective_provisions,gpt5-mini-or,t01,0.1,240,240,True
protective_provisions,gemma3-1b,t07_rerun,0.7,240,240,True
protective_provisions,gemma3-1b-qat,t07_rerun,0.7,240,240,True
information_rights,gemma3-1b,t07_legacy,0.7,240,240,True
information_rights,deepseek-v4f,t07_legacy,0.7,240,240,True
information_rights,deepseek-v4p,t07_legacy,0.7,240,240,True
information_rights,gemma4-31b-or,t07_legacy,0.7,240,240,True
information_rights,mistral-large-or,t07_legacy,0.7,240,240,True
information_rights,minimax-m2.5-or,t07_legacy,0.7,240,240,True
information_rights,llama3.3-70b-or,t07_legacy,0.7,240,240,True
information_rights,gemma3-1b-qat,t07_legacy,0.7,240,240,True
information_rights,gemini3-flash-or,t07_legacy,0.7,240,240,True
information_rights,haiku-4.5-direct,t07_legacy,0.7,240,240,True
information_rights,gpt-oss-120b-or,t07_legacy,0.7,240,240,True
information_rights,gpt5-mini-or,t07_legacy,0.7,240,240,True
information_rights,gemma3-1b,t01,0.1,240,240,True
information_rights,deepseek-v4f,t01,0.1,240,240,True
information_rights,deepseek-v4p,t01,0.1,240,240,True
information_rights,gemma4-31b-or,t01,0.1,240,240,True
information_rights,mistral-large-or,t01,0.1,240,240,True
information_rights,minimax-m2.5-or,t01,0.1,240,240,True
information_rights,llama3.3-70b-or,t01,0.1,240,240,True
information_rights,gemma3-1b-qat,t01,0.1,240,240,True
information_rights,gemini3-flash-or,t01,0.1,240,240,True
information_rights,haiku-4.5-direct,t01,0.1,240,240,True
information_rights,gpt-oss-120b-or,t01,0.1,240,240,True
information_rights,gpt5-mini-or,t01,0.1,240,240,True
information_rights,gemma3-1b,t07_rerun,0.7,240,240,True
information_rights,gemma3-1b-qat,t07_rerun,0.7,240,240,True
pro_rata_rights,gemma3-1b,t07_legacy,0.7,240,240,True
pro_rata_rights,deepseek-v4f,t07_legacy,0.7,240,240,True
pro_rata_rights,deepseek-v4p,t07_legacy,0.7,240,240,True
pro_rata_rights,gemma4-31b-or,t07_legacy,0.7,240,240,True
pro_rata_rights,mistral-large-or,t07_legacy,0.7,240,240,True
pro_rata_rights,minimax-m2.5-or,t07_legacy,0.7,240,240,True
pro_rata_rights,llama3.3-70b-or,t07_legacy,0.7,240,240,True
pro_rata_rights,gemma3-1b-qat,t07_legacy,0.7,240,240,True
pro_rata_rights,gemini3-flash-or,t07_legacy,0.7,240,240,True
pro_rata_rights,haiku-4.5-direct,t07_legacy,0.7,240,240,True
pro_rata_rights,gpt-oss-120b-or,t07_legacy,0.7,240,240,True
pro_rata_rights,gpt5-mini-or,t07_legacy,0.7,240,240,True
pro_rata_rights,gemma3-1b,t01,0.1,240,240,True
pro_rata_rights,deepseek-v4f,t01,0.1,240,240,True
pro_rata_rights,deepseek-v4p,t01,0.1,240,240,True
pro_rata_rights,gemma4-31b-or,t01,0.1,240,240,True
pro_rata_rights,mistral-large-or,t01,0.1,240,240,True
pro_rata_rights,minimax-m2.5-or,t01,0.1,240,240,True
pro_rata_rights,llama3.3-70b-or,t01,0.1,240,240,True
pro_rata_rights,gemma3-1b-qat,t01,0.1,240,240,True
pro_rata_rights,gemini3-flash-or,t01,0.1,240,240,True
pro_rata_rights,haiku-4.5-direct,t01,0.1,240,240,True
pro_rata_rights,gpt-oss-120b-or,t01,0.1,240,240,True
pro_rata_rights,gpt5-mini-or,t01,0.1,240,240,True
pro_rata_rights,gemma3-1b,t07_rerun,0.7,240,240,True
pro_rata_rights,gemma3-1b-qat,t07_rerun,0.7,240,240,True
rofr_cosale,gemma3-1b,t07_legacy,0.7,240,240,True
rofr_cosale,deepseek-v4f,t07_legacy,0.7,240,240,True
rofr_cosale,deepseek-v4p,t07_legacy,0.7,240,240,True
rofr_cosale,gemma4-31b-or,t07_legacy,0.7,240,240,True
rofr_cosale,mistral-large-or,t07_legacy,0.7,240,240,True
rofr_cosale,minimax-m2.5-or,t07_legacy,0.7,240,240,True
rofr_cosale,llama3.3-70b-or,t07_legacy,0.7,240,240,True
rofr_cosale,gemma3-1b-qat,t07_legacy,0.7,240,240,True
rofr_cosale,gemini3-flash-or,t07_legacy,0.7,240,240,True
rofr_cosale,haiku-4.5-direct,t07_legacy,0.7,240,240,True
rofr_cosale,gpt-oss-120b-or,t07_legacy,0.7,240,240,True
rofr_cosale,gpt5-mini-or,t07_legacy,0.7,240,240,True
rofr_cosale,gemma3-1b,t01,0.1,240,240,True
rofr_cosale,deepseek-v4f,t01,0.1,240,240,True
rofr_cosale,deepseek-v4p,t01,0.1,240,240,True
rofr_cosale,gemma4-31b-or,t01,0.1,240,240,True
rofr_cosale,mistral-large-or,t01,0.1,240,240,True
rofr_cosale,minimax-m2.5-or,t01,0.1,240,240,True
rofr_cosale,llama3.3-70b-or,t01,0.1,240,240,True
rofr_cosale,gemma3-1b-qat,t01,0.1,240,240,True
rofr_cosale,gemini3-flash-or,t01,0.1,240,240,True
rofr_cosale,haiku-4.5-direct,t01,0.1,240,240,True
rofr_cosale,gpt-oss-120b-or,t01,0.1,240,240,True
rofr_cosale,gpt5-mini-or,t01,0.1,240,240,True
rofr_cosale,gemma3-1b,t07_rerun,0.7,240,240,True
rofr_cosale,gemma3-1b-qat,t07_rerun,0.7,240,240,True
drag_along,gemma3-1b,t07_legacy,0.7,240,240,True
drag_along,deepseek-v4f,t07_legacy,0.7,240,240,True
drag_along,deepseek-v4p,t07_legacy,0.7,240,240,True
drag_along,gemma4-31b-or,t07_legacy,0.7,240,240,True
drag_along,mistral-large-or,t07_legacy,0.7,240,240,True
drag_along,minimax-m2.5-or,t07_legacy,0.7,240,240,True
drag_along,llama3.3-70b-or,t07_legacy,0.7,240,240,True
drag_along,gemma3-1b-qat,t07_legacy,0.7,240,240,True
drag_along,gemini3-flash-or,t07_legacy,0.7,240,240,True
drag_along,haiku-4.5-direct,t07_legacy,0.7,240,240,True
drag_along,gpt-oss-120b-or,t07_legacy,0.7,240,240,True
drag_along,gpt5-mini-or,t07_legacy,0.7,240,240,True
drag_along,gemma3-1b,t01,0.1,240,240,True
drag_along,deepseek-v4f,t01,0.1,240,240,True
drag_along,deepseek-v4p,t01,0.1,240,240,True
drag_along,gemma4-31b-or,t01,0.1,240,240,True
drag_along,mistral-large-or,t01,0.1,240,240,True
drag_along,minimax-m2.5-or,t01,0.1,240,240,True
drag_along,llama3.3-70b-or,t01,0.1,240,240,True
drag_along,gemma3-1b-qat,t01,0.1,240,240,True
drag_along,gemini3-flash-or,t01,0.1,240,240,True
drag_along,haiku-4.5-direct,t01,0.1,240,240,True
drag_along,gpt-oss-120b-or,t01,0.1,240,240,True
drag_along,gpt5-mini-or,t01,0.1,240,240,True
drag_along,gemma3-1b,t07_rerun,0.7,240,240,True
drag_along,gemma3-1b-qat,t07_rerun,0.7,240,240,True
vesting_acceleration,gemma3-1b,t07_legacy,0.7,180,180,True
vesting_acceleration,deepseek-v4f,t07_legacy,0.7,180,180,True
vesting_acceleration,deepseek-v4p,t07_legacy,0.7,180,180,True
vesting_acceleration,gemma4-31b-or,t07_legacy,0.7,180,180,True
vesting_acceleration,mistral-large-or,t07_legacy,0.7,180,180,True
vesting_acceleration,minimax-m2.5-or,t07_legacy,0.7,180,180,True
vesting_acceleration,llama3.3-70b-or,t07_legacy,0.7,180,180,True
vesting_acceleration,gemma3-1b-qat,t07_legacy,0.7,180,180,True
vesting_acceleration,gemini3-flash-or,t07_legacy,0.7,180,180,True
vesting_acceleration,haiku-4.5-direct,t07_legacy,0.7,180,180,True
vesting_acceleration,gpt-oss-120b-or,t07_legacy,0.7,180,180,True
vesting_acceleration,gpt5-mini-or,t07_legacy,0.7,180,180,True
vesting_acceleration,gemma3-1b,t01,0.1,180,180,True
vesting_acceleration,deepseek-v4f,t01,0.1,180,180,True
vesting_acceleration,deepseek-v4p,t01,0.1,180,180,True
vesting_acceleration,gemma4-31b-or,t01,0.1,180,180,True
vesting_acceleration,mistral-large-or,t01,0.1,180,180,True
vesting_acceleration,minimax-m2.5-or,t01,0.1,180,180,True
vesting_acceleration,llama3.3-70b-or,t01,0.1,180,180,True
vesting_acceleration,gemma3-1b-qat,t01,0.1,180,180,True
vesting_acceleration,gemini3-flash-or,t01,0.1,180,180,True
vesting_acceleration,haiku-4.5-direct,t01,0.1,180,180,True
vesting_acceleration,gpt-oss-120b-or,t01,0.1,180,180,True
vesting_acceleration,gpt5-mini-or,t01,0.1,180,180,True
vesting_acceleration,gemma3-1b,t07_rerun,0.7,180,180,True
vesting_acceleration,gemma3-1b-qat,t07_rerun,0.7,180,180,True
vesting_schedule,gemma3-1b,t07_legacy,0.7,180,180,True
vesting_schedule,deepseek-v4f,t07_legacy,0.7,180,180,True
vesting_schedule,deepseek-v4p,t07_legacy,0.7,180,180,True
vesting_schedule,gemma4-31b-or,t07_legacy,0.7,180,180,True
vesting_schedule,mistral-large-or,t07_legacy,0.7,180,180,True
vesting_schedule,minimax-m2.5-or,t07_legacy,0.7,180,180,True
vesting_schedule,llama3.3-70b-or,t07_legacy,0.7,180,180,True
vesting_schedule,gemma3-1b-qat,t07_legacy,0.7,180,180,True
vesting_schedule,gemini3-flash-or,t07_legacy,0.7,180,180,True
vesting_schedule,haiku-4.5-direct,t07_legacy,0.7,180,180,True
vesting_schedule,gpt-oss-120b-or,t07_legacy,0.7,180,180,True
vesting_schedule,gpt5-mini-or,t07_legacy,0.7,180,180,True
vesting_schedule,gemma3-1b,t01,0.1,180,180,True
vesting_schedule,deepseek-v4f,t01,0.1,180,180,True
vesting_schedule,deepseek-v4p,t01,0.1,180,180,True
vesting_schedule,gemma4-31b-or,t01,0.1,180,180,True
vesting_schedule,mistral-large-or,t01,0.1,180,180,True
vesting_schedule,minimax-m2.5-or,t01,0.1,180,180,True
vesting_schedule,llama3.3-70b-or,t01,0.1,180,180,True
vesting_schedule,gemma3-1b-qat,t01,0.1,180,180,True
vesting_schedule,gemini3-flash-or,t01,0.1,180,180,True
vesting_schedule,haiku-4.5-direct,t01,0.1,180,180,True
vesting_schedule,gpt-oss-120b-or,t01,0.1,180,180,True
vesting_schedule,gpt5-mini-or,t01,0.1,180,180,True
vesting_schedule,gemma3-1b,t07_rerun,0.7,180,180,True
vesting_schedule,gemma3-1b-qat,t07_rerun,0.7,180,180,True
cliff_present,gemma3-1b,t07_legacy,0.7,240,240,True
cliff_present,deepseek-v4f,t07_legacy,0.7,240,240,True
cliff_present,deepseek-v4p,t07_legacy,0.7,240,240,True
cliff_present,gemma4-31b-or,t07_legacy,0.7,240,240,True
cliff_present,mistral-large-or,t07_legacy,0.7,240,240,True
cliff_present,minimax-m2.5-or,t07_legacy,0.7,240,240,True
cliff_present,llama3.3-70b-or,t07_legacy,0.7,240,240,True
cliff_present,gemma3-1b-qat,t07_legacy,0.7,240,240,True
cliff_present,gemini3-flash-or,t07_legacy,0.7,240,240,True
cliff_present,haiku-4.5-direct,t07_legacy,0.7,240,240,True
cliff_present,gpt-oss-120b-or,t07_legacy,0.7,240,240,True
cliff_present,gpt5-mini-or,t07_legacy,0.7,240,240,True
cliff_present,gemma3-1b,t01,0.1,240,240,True
cliff_present,deepseek-v4f,t01,0.1,240,240,True
cliff_present,deepseek-v4p,t01,0.1,240,240,True
cliff_present,gemma4-31b-or,t01,0.1,240,240,True
cliff_present,mistral-large-or,t01,0.1,240,240,True
cliff_present,minimax-m2.5-or,t01,0.1,240,240,True
cliff_present,llama3.3-70b-or,t01,0.1,240,240,True
cliff_present,gemma3-1b-qat,t01,0.1,240,240,True
cliff_present,gemini3-flash-or,t01,0.1,240,240,True
cliff_present,haiku-4.5-direct,t01,0.1,240,240,True
cliff_present,gpt-oss-120b-or,t01,0.1,240,240,True
cliff_present,gpt5-mini-or,t01,0.1,240,240,True
cliff_present,gemma3-1b,t07_rerun,0.7,240,240,True
cliff_present,gemma3-1b-qat,t07_rerun,0.7,240,240,True
acceleration_trigger,gemma3-1b,t07_legacy,0.7,260,260,True
acceleration_trigger,deepseek-v4f,t07_legacy,0.7,260,260,True
acceleration_trigger,deepseek-v4p,t07_legacy,0.7,260,260,True
acceleration_trigger,gemma4-31b-or,t07_legacy,0.7,260,260,True
acceleration_trigger,mistral-large-or,t07_legacy,0.7,260,260,True
acceleration_trigger,minimax-m2.5-or,t07_legacy,0.7,260,260,True
acceleration_trigger,llama3.3-70b-or,t07_legacy,0.7,260,260,True
acceleration_trigger,gemma3-1b-qat,t07_legacy,0.7,260,260,True
acceleration_trigger,gemini3-flash-or,t07_legacy,0.7,260,260,True
acceleration_trigger,haiku-4.5-direct,t07_legacy,0.7,260,260,True
acceleration_trigger,gpt-oss-120b-or,t07_legacy,0.7,260,260,True
acceleration_trigger,gpt5-mini-or,t07_legacy,0.7,260,260,True
acceleration_trigger,gemma3-1b,t01,0.1,260,260,True
acceleration_trigger,deepseek-v4f,t01,0.1,260,260,True
